#{"t_start": 1748654011.4573238, "env_id": "None"}
r,l,t
-50.0,1,11205.276176
-50.0,1,11205.276247
-50.0,1,11206.414973
-50.0,1,11206.415032
-50.0,1,11207.638576
-50.0,1,11207.638688
-50.0,1,11209.60234
-32.0,1,11209.602408
-50.0,1,11210.78185
-50.0,1,11210.781914
-50.0,1,11211.984097
-50.0,1,11211.984155
-50.0,1,11213.150231
-50.0,1,11213.150288
-50.0,1,11214.28332
-50.0,1,11214.283379
-50.0,1,11215.541781
-50.0,1,11215.541841
-50.0,1,11216.736496
-50.0,1,11216.736552
-50.0,1,11217.80805
-50.0,1,11217.808108
-50.0,1,11218.951758
-50.0,1,11218.951814
-50.0,1,11220.039328
-50.0,1,11220.039385
-50.0,1,11221.127835
-50.0,1,11221.12789
-50.0,1,11222.262984
-50.0,1,11222.263053
-50.0,1,11223.521678
-50.0,1,11223.521742
-50.0,1,11224.712242
-50.0,1,11224.712318
-50.0,1,11225.828294
-50.0,1,11225.82835
-50.0,1,11226.99129
-50.0,1,11226.991357
-50.0,1,11228.134703
-50.0,1,11228.134769
-32.0,1,11229.886372
-50.0,1,11229.886432
-50.0,1,11230.996408
-50.0,1,11230.99646
-50.0,1,11232.707836
-35.0,2,11233.817312
-50.0,1,11233.817385
-32.0,1,11235.569955
-50.0,1,11235.570012
-50.0,1,11236.741119
-50.0,1,11236.74123
-50.0,1,11237.830436
-50.0,1,11237.830504
-50.0,1,11238.945899
-50.0,1,11238.945965
-50.0,1,11240.648058
-50.0,1,11240.648139
-50.0,1,11241.802667
-50.0,1,11241.802736
-50.0,1,11243.000538
-50.0,1,11243.000595
-50.0,1,11244.12125
-50.0,1,11244.121395
-50.0,1,11245.234962
-50.0,1,11245.235018
-50.0,1,11246.388994
-50.0,1,11246.389064
-50.0,1,11247.587089
-50.0,1,11247.587147
-50.0,1,11248.820785
-50.0,1,11248.820844
-50.0,1,11249.980751
-50.0,1,11249.980808
-50.0,1,11251.120754
-50.0,1,11251.120809
-50.0,1,11252.258397
-50.0,1,11252.258469
-50.0,1,11253.435745
-50.0,1,11253.435806
-50.0,1,11254.530918
-50.0,1,11254.530977
-50.0,1,11255.618592
-50.0,1,11255.618651
-50.0,1,11256.798298
-50.0,1,11256.798355
-50.0,1,11257.942048
-50.0,1,11257.942102
-50.0,1,11259.115084
-50.0,1,11259.115143
-50.0,1,11260.284208
-50.0,1,11260.286828
-50.0,1,11261.397642
-50.0,1,11261.397697
-32.0,1,11263.197163
-50.0,1,11263.197221
-50.0,1,11265.539798
-50.0,1,11266.65014
-44.0,2,11266.650206
-50.0,1,11267.973825
-50.0,1,11267.973886
-50.0,1,11269.134575
-50.0,1,11269.134634
-50.0,1,11270.319468
-50.0,1,11270.319523
-50.0,1,11271.485078
-50.0,1,11271.485135
-50.0,1,11272.642175
-50.0,1,11272.642242
-50.0,1,11273.792957
-50.0,1,11273.793005
-50.0,1,11274.9515
-50.0,1,11274.951561
-50.0,1,11276.110367
-50.0,1,11276.110425
-50.0,1,11277.279675
-50.0,1,11277.279731
-50.0,1,11278.440738
-50.0,1,11278.440799
-50.0,1,11279.631876
-50.0,1,11279.631949
-50.0,1,11280.809606
-50.0,1,11280.809664
-50.0,1,11281.983126
-50.0,1,11281.983181
-50.0,1,11283.174925
-50.0,1,11283.174984
-50.0,1,11284.504689
-50.0,1,11284.50477
-50.0,1,11286.953756
-50.0,1,11286.953821
-50.0,1,11288.302769
-50.0,1,11288.302828
-50.0,1,11289.554238
-50.0,1,11289.554299
-50.0,1,11290.804438
-50.0,1,11290.804524
-50.0,1,11292.142529
-50.0,1,11292.142601
-50.0,1,11293.367444
-50.0,1,11293.367499
-50.0,1,11294.57503
-50.0,1,11294.575091
-32.0,1,11296.553056
-50.0,1,11296.553114
-50.0,1,11297.802069
-50.0,1,11297.802127
-50.0,1,11299.014227
-50.0,1,11299.014294
-50.0,1,11300.222383
-50.0,1,11300.222451
-50.0,1,11301.403913
-50.0,1,11301.403971
-50.0,1,11302.586633
-50.0,1,11302.586705
-50.0,1,11303.805308
-50.0,1,11303.805384
-50.0,1,11304.97853
-50.0,1,11304.978587
-50.0,1,11306.121413
-50.0,1,11306.121473
-50.0,1,11307.257962
-50.0,1,11307.258021
-50.0,1,11308.387433
-50.0,1,11308.387501
-50.0,1,11309.543912
-50.0,1,11309.543971
-32.0,1,11311.270425
-50.0,1,11311.270482
-50.0,1,11312.416834
-50.0,1,11312.416908
-50.0,1,11314.727214
-44.0,2,11316.037682
-50.0,1,11316.037739
-50.0,1,11317.460753
-50.0,1,11317.460826
-32.0,1,11319.74076
-50.0,1,11319.740866
-50.0,1,11321.546664
-50.0,1,11321.546721
-50.0,1,11322.690655
-50.0,1,11322.690716
-50.0,1,11324.435076
-38.0,2,11325.587776
-50.0,1,11325.587832
-32.0,1,11328.064856
-2.0,2,11329.682146
-50.0,1,11329.682205
-32.0,1,11331.576907
-50.0,1,11331.576976
-50.0,1,11332.721349
-50.0,1,11332.721406
-50.0,1,11333.916006
-50.0,1,11333.916063
-50.0,1,11335.13039
-50.0,1,11335.130448
-50.0,1,11336.321073
-50.0,1,11336.32113
-50.0,1,11337.667233
-50.0,1,11337.667296
-50.0,1,11338.933045
-50.0,1,11338.933101
-50.0,1,11340.203976
-50.0,1,11340.204035
-50.0,1,11342.526857
-44.0,2,11344.160873
-32.0,1,11344.160937
-50.0,1,11345.283528
-50.0,1,11345.283588
-50.0,1,11348.325677
-50.0,2,11349.397804
-50.0,1,11349.39786
-50.0,1,11350.554052
-50.0,1,11350.554123
-50.0,1,11351.697298
-50.0,1,11351.697357
-50.0,1,11352.860713
-50.0,1,11352.860774
-50.0,1,11354.043946
-50.0,1,11354.044003
-50.0,1,11355.23421
-50.0,1,11355.234267
-50.0,1,11356.441435
-50.0,1,11356.441501
-50.0,1,11357.640498
-50.0,1,11357.640551
-50.0,1,11358.833374
-50.0,1,11358.83343
-50.0,1,11360.062154
-50.0,1,11360.062217
-50.0,1,11361.228677
-50.0,1,11361.228738
-50.0,1,11362.357194
-50.0,1,11362.357248
-50.0,1,11365.005526
-44.0,2,11366.29433
-50.0,1,11366.294382
-50.0,1,11367.537714
-50.0,1,11367.53777
-50.0,1,11369.914005
-35.0,2,11371.424256
-50.0,1,11371.424306
-50.0,1,11373.50335
-32.0,1,11373.503406
-50.0,1,11374.689371
-50.0,1,11374.689428
-50.0,1,11375.883249
-50.0,1,11375.88331
-50.0,1,11377.067643
-50.0,1,11377.0677
-50.0,1,11378.749552
-50.0,1,11378.749614
-50.0,1,11380.166961
-50.0,1,11380.167021
-50.0,1,11381.626188
-50.0,1,11381.626274
-50.0,1,11383.218425
-50.0,1,11383.218532
-50.0,1,11384.787292
-50.0,1,11384.787349
-50.0,1,11386.484917
-50.0,1,11386.484985
-50.0,1,11387.633407
-50.0,1,11387.633463
-50.0,1,11389.358486
-50.0,1,11390.493457
-35.0,2,11390.493523
-50.0,1,11391.618861
-50.0,1,11391.618921
-50.0,1,11393.448568
-50.0,1,11395.22368
-2.0,2,11395.223736
-50.0,1,11396.962295
-32.0,1,11396.962406
-50.0,1,11398.240955
-50.0,1,11398.241027
-50.0,1,11399.38881
-50.0,1,11399.388881
-50.0,1,11400.515961
-50.0,1,11400.516017
-50.0,1,11401.68878
-50.0,1,11401.688837
-50.0,1,11402.854626
-50.0,1,11402.854684
-50.0,1,11403.982508
-50.0,1,11403.982577
-32.0,1,11406.415795
-50.0,1,11406.415873
-50.0,1,11407.795001
-50.0,1,11407.795066
-50.0,1,11409.044245
-50.0,1,11409.044319
-50.0,1,11410.568304
-50.0,1,11410.568372
-50.0,1,11411.798772
-50.0,1,11411.798836
-50.0,1,11412.920493
-50.0,1,11412.920548
-50.0,1,11414.10443
-50.0,1,11414.104487
-50.0,1,11415.274072
-50.0,1,11415.274188
-50.0,1,11416.40299
-50.0,1,11416.403047
-50.0,1,11417.542324
-50.0,1,11417.54238
-50.0,1,11418.79085
-50.0,1,11418.790908
-50.0,1,11419.917978
-50.0,1,11419.918035
-50.0,1,11421.053669
-50.0,1,11421.053734
-50.0,1,11422.212458
-50.0,1,11422.212513
-50.0,1,11423.353476
-50.0,1,11423.353523
-50.0,1,11425.036978
-32.0,1,11425.037036
-50.0,1,11426.161183
-50.0,1,11426.161241
-50.0,1,11427.314997
-50.0,1,11427.315053
-50.0,1,11428.434777
-50.0,1,11428.434834
-50.0,1,11429.562245
-50.0,1,11429.562304
-50.0,1,11430.776741
-50.0,1,11430.776801
-50.0,1,11431.993123
-50.0,1,11431.99319
-50.0,1,11433.161346
-50.0,1,11433.161407
-50.0,1,11434.321213
-50.0,1,11434.321267
-50.0,1,11435.538727
-50.0,1,11435.538791
-50.0,1,11436.844796
-50.0,1,11436.844852
-50.0,1,11438.456288
-50.0,1,11438.456387
-50.0,1,11440.596995
-50.0,1,11440.597089
-50.0,1,11441.992074
-50.0,1,11441.992131
-50.0,1,11444.469582
-32.0,1,11444.469675
-50.0,1,11446.290817
-50.0,1,11446.290877
-50.0,1,11448.091302
-32.0,1,11448.091358
-50.0,1,11449.199757
-50.0,1,11449.199816
-50.0,1,11450.309782
-50.0,1,11450.309844
-50.0,1,11451.448349
-50.0,1,11451.448406
-50.0,1,11452.574443
-50.0,1,11452.574498
-50.0,1,11453.764225
-50.0,1,11453.76428
-50.0,1,11454.884784
-50.0,1,11454.884842
-50.0,1,11455.99178
-50.0,1,11455.991848
-50.0,1,11457.147914
-50.0,1,11457.147972
-50.0,1,11458.311477
-50.0,1,11458.311535
-50.0,1,11459.45017
-50.0,1,11459.450251
-50.0,1,11460.582461
-50.0,1,11460.582524
-50.0,1,11461.789969
-50.0,1,11461.790032
-50.0,1,11462.932054
-50.0,1,11462.932112
-50.0,1,11464.070756
-50.0,1,11464.070814
-50.0,1,11465.962805
-50.0,1,11467.769496
-2.0,2,11467.769554
-50.0,1,11469.58753
-35.0,1,11469.587618
-50.0,1,11471.202305
-50.0,1,11471.202369
-50.0,1,11472.587869
-50.0,1,11472.587974
-50.0,1,11474.30554
-50.0,1,11474.305605
-50.0,1,11475.824413
-50.0,1,11475.824512
-50.0,1,11477.919669
-50.0,1,11477.919774
-50.0,1,11480.224225
-32.0,1,11480.224284
-50.0,1,11481.615932
-50.0,1,11481.615979
-50.0,1,11483.142051
-50.0,1,11483.142161
-50.0,1,11485.026895
-50.0,1,11485.026954
-50.0,1,11486.181567
-50.0,1,11486.181625
-50.0,1,11487.328724
-50.0,1,11487.328783
-50.0,1,11488.498559
-50.0,1,11488.498616
-50.0,1,11489.714233
-50.0,1,11489.714294
-50.0,1,11490.890224
-50.0,1,11490.890281
-50.0,1,11492.076592
-50.0,1,11492.07665
-50.0,1,11493.24872
-50.0,1,11493.248776
-50.0,1,11494.433588
-50.0,1,11494.433646
-50.0,1,11495.587303
-50.0,1,11495.58736
-50.0,1,11496.734171
-50.0,1,11496.734223
-50.0,1,11497.862642
-50.0,1,11497.862698
-50.0,1,11499.003974
-50.0,1,11499.004029
-50.0,1,11500.119197
-50.0,1,11500.119276
-50.0,1,11501.237206
-50.0,1,11501.237264
-50.0,1,11502.371959
-50.0,1,11502.372015
-50.0,1,11503.47796
-50.0,1,11503.47802
-50.0,1,11504.781042
-50.0,1,11504.781116
-50.0,1,11505.983914
-50.0,1,11505.983981
-50.0,1,11507.29859
-50.0,1,11507.298647
-50.0,1,11508.472202
-50.0,1,11508.47226
-50.0,1,11509.733607
-50.0,1,11509.73367
-50.0,1,11511.413805
-50.0,1,11511.413898
-50.0,1,11513.512078
-50.0,1,11513.51219
-50.0,1,11515.414927
-50.0,1,11515.415021
-50.0,1,11517.228468
-50.0,1,11517.228524
-50.0,1,11518.771877
-50.0,1,11518.771926
-50.0,1,11520.643671
-50.0,1,11520.643754
-50.0,1,11522.115015
-50.0,1,11522.115073
-32.0,1,11523.85607
-50.0,1,11523.85613
-50.0,1,11525.007693
-50.0,1,11525.007749
-50.0,1,11526.16175
-50.0,1,11526.161809
-50.0,1,11527.372799
-50.0,1,11527.372858
-50.0,1,11528.473231
-50.0,1,11528.47329
-50.0,1,11529.616462
-50.0,1,11529.616515
-29.0,1,11531.33024
-50.0,1,11531.330298
-50.0,1,11532.451426
-50.0,1,11532.451484
-50.0,1,11533.555465
-50.0,1,11533.555524
-50.0,1,11534.733308
-50.0,1,11534.733374
-32.0,1,11536.83861
-50.0,1,11536.838669
-50.0,1,11538.272392
-50.0,1,11538.272491
-50.0,1,11539.602807
-50.0,1,11539.602861
-50.0,1,11540.819562
-50.0,1,11540.819615
-50.0,1,11542.007185
-50.0,1,11542.007243
-50.0,1,11543.143316
-50.0,1,11543.143373
-50.0,1,11544.265436
-50.0,1,11544.265499
-50.0,1,11545.441562
-50.0,1,11545.441622
-50.0,1,11546.61592
-50.0,1,11546.616179
-50.0,1,11547.763257
-50.0,1,11547.763366
-50.0,1,11548.982351
-50.0,1,11548.982406
-50.0,1,11550.196027
-50.0,1,11550.196085
-50.0,1,11551.391824
-50.0,1,11551.391903
-50.0,1,11553.319501
-32.0,1,11553.319567
-50.0,1,11554.544356
-50.0,1,11554.544412
-50.0,1,11555.67698
-50.0,1,11555.677039
-50.0,1,11556.861805
-50.0,1,11556.861864
-50.0,1,11558.089886
-50.0,1,11558.089944
-50.0,1,11559.351156
-50.0,1,11559.351213
-50.0,1,11560.632836
-50.0,1,11560.632895
-50.0,1,11561.984195
-50.0,1,11561.984252
-50.0,1,11563.380144
-50.0,1,11563.3802
-50.0,1,11564.830715
-50.0,1,11564.830766
-50.0,1,11566.372854
-50.0,1,11566.37291
-50.0,1,11568.190302
-50.0,1,11568.190388
-50.0,1,11569.574708
-50.0,1,11569.574765
-50.0,1,11571.247234
-50.0,1,11571.24729
-50.0,1,11573.936362
-8.0,2,11576.061772
-50.0,1,11576.061834
-32.0,1,11578.138603
-50.0,1,11578.138661
-50.0,1,11579.286039
-50.0,1,11579.286098
-50.0,1,11580.494444
-50.0,1,11580.494518
-50.0,1,11581.715911
-50.0,1,11581.715994
-50.0,1,11583.062279
-50.0,1,11583.062345
-50.0,1,11584.290721
-50.0,1,11584.290778
-50.0,1,11585.535682
-50.0,1,11585.53578
-50.0,1,11587.251951
-50.0,1,11587.25201
-50.0,1,11588.878109
-50.0,1,11588.878168
-50.0,1,11590.488026
-50.0,1,11590.488113
-50.0,1,11592.063676
-50.0,1,11592.063733
-50.0,1,11593.360345
-50.0,1,11593.360414
-50.0,1,11595.043502
-50.0,1,11595.043563
-50.0,1,11596.352605
-50.0,1,11596.352661
-50.0,1,11597.452866
-50.0,1,11597.452921
-50.0,1,11598.633044
-50.0,1,11598.633101
-50.0,1,11600.547655
-2.0,2,11602.241323
-50.0,1,11602.241379
-32.0,1,11604.326388
-50.0,1,11604.326443
-50.0,1,11605.431006
-50.0,1,11605.431077
-50.0,1,11606.52221
-50.0,1,11606.522267
-50.0,1,11607.726145
-50.0,1,11607.726204
-50.0,1,11609.393495
-50.0,1,11609.393588
-50.0,1,11610.635961
-50.0,1,11610.636025
-50.0,1,11611.790618
-50.0,1,11611.790674
-50.0,1,11612.969307
-50.0,1,11612.969365
-50.0,1,11614.105402
-50.0,1,11614.105463
-50.0,1,11615.282698
-50.0,1,11615.28276
-50.0,1,11616.549757
-50.0,1,11616.549816
-50.0,1,11617.791693
-50.0,1,11617.791753
-50.0,1,11619.544744
-32.0,1,11619.544816
-50.0,1,11620.734354
-50.0,1,11620.734411
-50.0,1,11621.901091
-50.0,1,11621.901159
-50.0,1,11623.024441
-50.0,1,11623.024502
-50.0,1,11624.584518
-50.0,1,11624.584604
-50.0,1,11625.914594
-50.0,1,11625.914665
-50.0,1,11627.062192
-50.0,1,11627.062246
-32.0,1,11628.881099
-50.0,1,11628.881161
-50.0,1,11630.674103
-32.0,1,11630.674164
-50.0,1,11632.122301
-50.0,1,11632.122381
-50.0,1,11633.679724
-50.0,1,11633.679786
-50.0,1,11635.480049
-50.0,1,11635.480163
-50.0,1,11637.346758
-50.0,1,11637.346853
-50.0,1,11638.863559
-50.0,1,11638.863617
-50.0,1,11640.066303
-50.0,1,11640.066368
-50.0,1,11641.213957
-50.0,1,11641.214016
-50.0,1,11642.364724
-50.0,1,11642.364775
-50.0,1,11643.539469
-50.0,1,11643.539539
-50.0,1,11644.679992
-50.0,1,11644.680053
-50.0,1,11645.839479
-50.0,1,11645.839554
-29.0,1,11647.538618
-50.0,1,11647.538675
-50.0,1,11649.886173
-50.0,1,11651.056617
-44.0,2,11651.056675
-50.0,1,11652.313241
-50.0,1,11652.313326
-32.0,1,11654.028654
-50.0,1,11654.02872
-50.0,1,11655.221951
-50.0,1,11655.222009
-50.0,1,11656.885084
-35.0,1,11656.885166
-50.0,1,11658.061141
-50.0,1,11658.061198
-50.0,1,11659.711186
-50.0,1,11659.711238
-50.0,1,11661.42176
-50.0,1,11661.421858
-50.0,1,11664.329616
-50.0,1,11667.82333
-12.0,2,11667.823419
-50.0,1,11670.621222
-50.0,1,11672.56091
-8.0,2,11672.561001
-50.0,1,11674.765147
-32.0,1,11674.765221
-50.0,1,11676.401702
-50.0,1,11676.401773
-50.0,1,11677.832611
-50.0,1,11677.8327
-50.0,1,11679.331351
-50.0,1,11679.331434
-50.0,1,11681.123304
-50.0,1,11681.123359
-50.0,1,11682.529615
-50.0,1,11682.529692
-50.0,1,11684.060822
-50.0,1,11684.060892
-50.0,1,11686.682142
-32.0,1,11686.682246
-50.0,1,11687.987044
-50.0,1,11687.987141
-50.0,1,11689.84575
-32.0,1,11689.845821
-50.0,1,11691.055184
-50.0,1,11691.05524
-50.0,1,11692.181673
-50.0,1,11692.181727
-50.0,1,11693.380578
-50.0,1,11693.380636
-50.0,1,11694.510349
-50.0,1,11694.510409
-50.0,1,11695.678944
-50.0,1,11695.679007
-50.0,1,11697.388154
-50.0,1,11698.399949
-35.0,2,11698.400013
-32.0,1,11700.591092
-50.0,1,11701.950591
2.0,2,11701.950641
-50.0,1,11703.884054
-35.0,1,11703.884118
-50.0,1,11705.000671
-50.0,1,11705.00073
-50.0,1,11706.140096
-50.0,1,11706.140152
-50.0,1,11707.247592
-50.0,1,11707.247649
-50.0,1,11708.425881
-50.0,1,11708.42594
-50.0,1,11709.60074
-50.0,1,11709.600815
-50.0,1,11711.332408
-32.0,1,11711.332469
-50.0,1,11712.505338
-50.0,1,11712.505398
-50.0,1,11713.666708
-50.0,1,11713.666765
-50.0,1,11714.847584
-50.0,1,11714.847641
-50.0,1,11715.994145
-50.0,1,11715.994204
-50.0,1,11717.141801
-50.0,1,11717.141858
-32.0,1,11718.932461
-50.0,1,11718.932518
-50.0,1,11720.082538
-50.0,1,11720.082609
-50.0,1,11721.224496
-50.0,1,11721.224565
-50.0,1,11722.369983
-50.0,1,11722.370038
-50.0,1,11723.537546
-50.0,1,11723.537605
-50.0,1,11724.680518
-50.0,1,11724.680575
-50.0,1,11725.829
-50.0,1,11725.829079
-50.0,1,11727.049648
-50.0,1,11727.049707
-50.0,1,11728.16539
-50.0,1,11728.16546
-50.0,1,11729.441114
-50.0,1,11729.441178
-50.0,1,11731.099742
-50.0,1,11731.099792
-50.0,1,11732.234446
-50.0,1,11732.234546
-50.0,1,11734.407633
-50.0,1,11734.407751
-50.0,1,11736.565538
-50.0,1,11736.56563
-50.0,1,11739.204483
-29.0,1,11739.204587
-50.0,1,11741.429353
-50.0,1,11741.429452
-50.0,1,11743.66059
-50.0,1,11743.660687
-50.0,1,11746.449147
-8.0,2,11748.229776
-50.0,1,11748.229833
-50.0,1,11749.458164
-50.0,1,11749.45822
-50.0,1,11750.649464
-50.0,1,11750.649521
-50.0,1,11751.886826
-50.0,1,11751.886883
-50.0,1,11753.096073
-50.0,1,11753.096131
-50.0,1,11755.172674
-50.0,1,11755.172745
-32.0,1,11757.362258
-50.0,1,11757.362315
-50.0,1,11758.557433
-50.0,1,11758.557495
-50.0,1,11759.740056
-50.0,1,11759.740121
-50.0,1,11761.121717
-50.0,1,11761.121773
-50.0,1,11762.3142
-50.0,1,11762.314257
-50.0,1,11764.743633
-44.0,2,11765.998508
-50.0,1,11765.998564
-50.0,1,11767.414433
-50.0,1,11767.414493
-29.0,1,11769.163004
-50.0,1,11769.163061
-50.0,1,11770.469356
-50.0,1,11770.469412
-50.0,1,11772.270961
-50.0,1,11772.271022
-50.0,1,11773.526135
-50.0,1,11773.526186
-50.0,1,11775.376925
-50.0,1,11775.37702
-50.0,1,11776.924033
-50.0,1,11776.924088
-50.0,1,11778.217114
-50.0,1,11778.217169
-50.0,1,11779.356088
-50.0,1,11779.356171
-50.0,1,11780.578821
-50.0,1,11780.578879
-50.0,1,11781.713252
-50.0,1,11781.713309
-50.0,1,11783.996585
-44.0,2,11785.044025
-50.0,1,11785.044082
-50.0,1,11786.235344
-50.0,1,11786.235404
-50.0,1,11788.103202
-2.0,2,11789.819256
-50.0,1,11789.819309
-50.0,1,11791.883021
-2.0,2,11793.588583
-50.0,1,11793.588646
-50.0,1,11795.01475
-50.0,1,11795.014814
-50.0,1,11796.198962
-50.0,1,11796.199021
-50.0,1,11798.1467
-50.0,1,11800.082555
-2.0,2,11800.082684
-50.0,1,11803.713065
-50.0,1,11808.649038
-5.0,2,11808.649151
-29.0,1,11812.963004
-5.0,2,11816.950236
-50.0,1,11816.950336
-50.0,1,11819.973042
-50.0,1,11819.973129
4.0,1,11826.719555
-50.0,1,11826.719699
-50.0,1,11829.096972
-50.0,1,11829.097068
-29.0,1,11835.77062
4.0,1,11835.770695
-50.0,1,11838.870089
-50.0,1,11838.870162
-29.0,1,11843.399962
-50.0,1,11843.400023
-50.0,1,11846.134909
-50.0,1,11846.135
-50.0,1,11848.251616
-50.0,1,11848.251758
-50.0,1,11850.825032
-50.0,1,11850.825119
-50.0,1,11853.3816
-50.0,1,11853.381726
-50.0,1,11855.391322
-50.0,1,11855.391398
-50.0,1,11858.289528
-32.0,1,11858.289584
-50.0,1,11860.730085
-50.0,1,11860.730214
-50.0,1,11862.407118
-50.0,1,11862.407209
-50.0,1,11864.064797
-50.0,1,11864.064863
-50.0,1,11865.698577
-50.0,1,11865.6987
-50.0,1,11868.500713
-50.0,1,11868.501055
-50.0,1,11870.227006
-50.0,1,11870.227064
-50.0,1,11872.843187
-50.0,1,11872.843241
-50.0,1,11874.989606
-50.0,1,11874.989662
-32.0,1,11878.060401
-50.0,1,11878.0605
-50.0,1,11879.754017
-50.0,1,11879.754136
-50.0,1,11881.33141
-50.0,1,11881.331466
-50.0,1,11883.433211
-50.0,1,11883.433382
-50.0,1,11886.236897
-50.0,1,11886.236992
-50.0,1,11888.762635
-50.0,1,11888.762688
-50.0,1,11890.359336
-50.0,1,11890.359392
-50.0,1,11891.871973
-50.0,1,11891.872025
-32.0,1,11894.259108
-50.0,1,11894.259169
-50.0,1,11896.53357
-35.0,1,11896.533629
-50.0,1,11900.805416
-44.0,2,11903.707105
-50.0,1,11903.707186
-50.0,1,11906.120874
-50.0,1,11906.121102
-50.0,1,11909.194389
-50.0,1,11909.194449
-50.0,1,11912.373369
-50.0,1,11912.373469
-50.0,1,11914.713965
-50.0,1,11914.714054
-29.0,1,11917.170963
-50.0,1,11917.171022
-50.0,1,11919.2169
-50.0,1,11919.216993
-50.0,1,11921.260499
-50.0,1,11921.260607
-50.0,1,11923.855387
-50.0,1,11923.855447
-50.0,1,11926.862943
-38.0,1,11926.863007
-50.0,1,11928.811748
-50.0,1,11928.811807
-50.0,1,11930.799301
-50.0,1,11930.799361
-50.0,1,11932.824413
-50.0,1,11932.824468
-50.0,1,11935.540828
-50.0,1,11935.540908
-50.0,1,11938.339678
-50.0,1,11938.339818
-50.0,1,11940.799194
-50.0,1,11940.799295
-50.0,1,11943.334786
-50.0,1,11943.334923
-50.0,1,11945.329403
-50.0,1,11945.32946
-50.0,1,11948.173131
-35.0,1,11948.17319
-50.0,1,11950.036272
-32.0,1,11950.036324
-50.0,1,11952.180199
-50.0,1,11952.180294
-50.0,1,11954.24176
-50.0,1,11954.241872
-50.0,1,11956.900177
-5.0,2,11960.40309
-50.0,1,11960.403204
-35.0,1,11963.159828
-50.0,1,11963.159911
-50.0,1,11964.847795
-50.0,1,11964.847862
-50.0,1,11967.099951
-50.0,1,11967.10002
-50.0,1,11968.899617
-50.0,1,11968.899683
-50.0,1,11971.114535
-50.0,1,11971.114603
-50.0,1,11973.009672
-50.0,1,11973.009759
-50.0,1,11975.455794
-50.0,1,11975.455852
-50.0,1,11977.619738
-50.0,1,11977.619795
-50.0,1,11979.72684
-50.0,1,11979.726925
-50.0,1,11981.859927
-35.0,1,11981.859981
-50.0,1,11983.42022
-50.0,1,11983.420284
-50.0,1,11985.791278
-50.0,1,11985.791332
-50.0,1,11988.579668
-50.0,1,11991.18351
-8.0,2,11991.183568
-50.0,1,11995.205773
-5.0,1,11995.205829
-32.0,1,11997.841764
-50.0,1,11997.841819
-50.0,1,12000.705912
-26.0,1,12000.705999
-50.0,1,12002.718286
-50.0,1,12002.718356
-50.0,1,12004.898116
-50.0,1,12004.898191
-50.0,1,12007.017448
-50.0,1,12007.017656
-50.0,1,12009.67579
-50.0,1,12009.675882
-50.0,1,12012.198745
-50.0,1,12012.198837
-50.0,1,12014.510092
-26.0,1,12014.510155
-50.0,1,12016.091245
-50.0,1,12016.091319
-50.0,1,12018.636399
-50.0,1,12018.636461
-50.0,1,12020.888998
-50.0,1,12020.889055
-50.0,1,12023.655409
-50.0,1,12023.655535
-50.0,1,12026.563516
-50.0,1,12029.74885
-8.0,2,12029.748911
-50.0,1,12032.376263
-32.0,1,12032.376322
-50.0,1,12034.710322
-50.0,1,12034.710411
-50.0,1,12037.115002
-50.0,1,12037.115099
-50.0,1,12039.235088
-50.0,1,12039.235145
-50.0,1,12041.420119
-50.0,1,12041.420271
-32.0,1,12043.910936
-50.0,1,12043.910988
-50.0,1,12046.146837
-50.0,1,12046.146904
-50.0,1,12047.977712
-50.0,1,12047.977797
-50.0,1,12050.197917
-50.0,1,12050.197972
-50.0,1,12052.344589
-50.0,1,12052.344727
-50.0,1,12054.87799
-50.0,1,12054.878044
-50.0,1,12056.870734
-50.0,1,12056.870821
-50.0,1,12059.160877
-50.0,1,12059.160934
-50.0,1,12061.767902
-50.0,1,12061.767996
-50.0,1,12063.69428
-50.0,1,12063.694363
-50.0,1,12066.006246
-50.0,1,12066.006311
-50.0,1,12069.035178
-50.0,1,12069.035269
-26.0,1,12073.049316
-50.0,1,12073.049421
-50.0,1,12076.495393
-50.0,1,12076.49549
-50.0,1,12081.037541
-44.0,2,12083.112326
-50.0,1,12083.112391
-50.0,1,12085.040106
-50.0,1,12085.040164
-35.0,1,12088.055051
-50.0,1,12088.055106
-50.0,1,12090.190771
-50.0,1,12090.190836
-50.0,1,12092.380695
-50.0,1,12092.380855
-50.0,1,12094.623667
-50.0,1,12094.623763
-50.0,1,12097.17738
-50.0,1,12097.177435
-50.0,1,12098.592073
-50.0,1,12098.592128
-50.0,1,12101.671673
-50.0,1,12101.671732
-50.0,1,12104.122165
-50.0,1,12104.122221
-50.0,1,12106.862495
-32.0,1,12106.862551
-50.0,1,12109.539488
-50.0,1,12109.539631
-50.0,1,12112.532439
-50.0,1,12112.532537
-50.0,1,12114.274295
-50.0,1,12114.274363
-50.0,1,12115.983555
-50.0,1,12115.983644
-50.0,1,12117.436834
-50.0,1,12117.436887
-50.0,1,12118.801708
-50.0,1,12118.801803
-50.0,1,12120.987499
-50.0,1,12120.987557
-50.0,1,12123.636715
-50.0,1,12123.63682
-50.0,1,12125.457592
-50.0,1,12125.457647
-50.0,1,12127.822385
-50.0,1,12127.82247
-50.0,1,12129.650701
-50.0,1,12129.650812
-50.0,1,12132.035806
-50.0,1,12132.035903
-50.0,1,12135.103331
-50.0,1,12135.103425
